#yyy-mm-dd hh:mm:ss latency xfertime thinktime bytes url rc op
2018-01-19 16:18:14.539 0.001230 0.000282 0 65265 data.dat 200 GET
2018-01-19 16:18:14.561 0.012741 0.000270 0 65333 data.dat 200 GET
2018-01-19 16:18:14.575 0.001060 0.000770 0 67266 data.dat 200 GET
2018-01-19 16:18:14.584 0.000945 0.000676 0 6934 data.dat 200 GET
2018-01-19 16:18:14.585 0.002340 0.000059 0 7068 data.dat 200 GET
2018-01-19 16:18:14.584 0.002570 0.000226 0 67526 data.dat 200 GET
2018-01-19 16:18:14.650 0.002673 0.000087 0 7146 data.dat 200 GET
2018-01-19 16:18:14.666 0.006432 0.000064 0 7156 data.dat 200 GET
2018-01-19 16:18:14.813 0.001335 0.000438 0 71912 data.dat 200 GET
2018-01-19 16:18:14.848 0.013294 0.000134 0 7252 data.dat 200 GET
2018-01-19 16:18:14.852 0.009682 0.000053 0 7277 data.dat 200 GET
2018-01-19 16:18:14.863 0.001409 0.001032 0 73537 data.dat 200 GET
2018-01-19 16:18:14.913 0.008102 0.000392 0 73691 data.dat 200 GET
2018-01-19 16:18:14.915 0.006479 0.000502 0 75751 data.dat 200 GET
2018-01-19 16:18:14.935 0.001142 0.000110 0 7777 data.dat 200 GET
2018-01-19 16:18:15.016 0.001498 0.000435 0 78846 data.dat 200 GET
2018-01-19 16:18:15.127 0.001629 0.000514 0 81377 data.dat 200 GET
2018-01-19 16:18:15.141 0.001341 0.000561 0 82652 data.dat 200 GET
2018-01-19 16:18:15.170 0.005741 0.000087 0 8423 data.dat 200 GET
2018-01-19 16:18:15.319 0.010343 0.000065 0 9046 data.dat 200 GET
2018-01-19 16:18:15.329 0.008878 0.114078 0 937223 data.dat 200 GET
2018-01-19 16:18:15.411 0.084074 0.000092 0 9533 data.dat 200 GET
2018-01-19 16:18:15.411 0.093769 0.000063 0 9582 data.dat 200 GET
2018-01-19 16:18:15.323 0.009980 0.171672 0 904905 data.dat 200 GET
2018-01-19 16:18:15.427 0.077524 0.000069 0 178 data.dat 200 GET
2018-01-19 16:18:15.418 0.087239 0.000100 0 178 data.dat 200 GET
2018-01-19 16:18:15.487 0.017703 0.000117 0 178 data.dat 200 GET
2018-01-19 16:18:15.241 0.016971 0.292207 0 8434582 data.dat 200 GET
2018-01-19 16:18:15.540 0.000676 0.009806 0 178 data.dat 200 GET
2018-01-19 16:18:15.244 0.312493 0.000025 0 8554 data.dat 200 GET
2018-01-19 16:18:15.268 0.297341 0.000022 0 8955 data.dat 200 GET
2018-01-19 16:18:15.561 0.004348 0.000026 0 178 data.dat 200 GET
2018-01-19 16:18:15.575 0.000579 0.000057 0 178 data.dat 200 GET
2018-01-19 16:18:15.666 0.013124 0.000451 0 10002 data.dat 200 GET
2018-01-19 16:18:15.813 0.013721 0.001043 0 102440 data.dat 200 GET
2018-01-19 16:18:15.848 0.009794 0.000174 0 10300 data.dat 200 GET
2018-01-19 16:18:15.852 0.015607 0.010898 0 1030136 data.dat 200 GET
2018-01-19 16:18:15.863 0.015247 0.000837 0 104928 data.dat 200 GET
2018-01-19 16:18:15.913 0.001197 0.000087 0 10495 data.dat 200 GET
2018-01-19 16:18:15.915 0.001142 0.000082 0 10497 data.dat 200 GET
2018-01-19 16:18:15.935 0.004305 0.000107 0 10568 data.dat 200 GET
2018-01-19 16:18:16.016 0.002109 0.010628 0 1057414 data.dat 200 GET
2018-01-19 16:18:16.127 0.004870 0.000187 0 10576 data.dat 200 GET
2018-01-19 16:18:16.141 0.000969 0.000038 0 10637 data.dat 200 GET
2018-01-19 16:18:16.171 0.001146 0.000082 0 10787 data.dat 200 GET
#TPS=30,60
2018-01-19 16:18:16.237 0.001150 0.000954 0 108256 data.dat 200 GET
2018-01-19 16:18:16.241 0.001149 0.000814 0 111341 data.dat 200 GET
2018-01-19 16:18:16.244 0.000899 0.000062 0 11357 data.dat 200 GET
2018-01-19 16:18:16.255 0.001061 0.000063 0 11535 data.dat 200 GET
2018-01-19 16:18:16.268 0.001035 0.000063 0 11678 data.dat 200 GET
2018-01-19 16:18:16.268 0.001031 0.000164 0 11594 data.dat 200 GET
2018-01-19 16:18:16.319 0.001328 0.002335 0 118650 data.dat 200 GET
2018-01-19 16:18:16.322 0.011505 0.000130 0 11942 data.dat 200 GET
2018-01-19 16:18:16.329 0.004604 0.000107 0 12011 data.dat 200 GET
2018-01-19 16:18:16.349 0.001292 0.000115 0 12218 data.dat 200 GET
2018-01-19 16:18:16.375 0.005345 0.000101 0 12332 data.dat 200 GET
2018-01-19 16:18:16.385 0.007253 0.000090 0 12349 data.dat 200 GET
2018-01-19 16:18:16.411 0.033162 0.000088 0 12366 data.dat 200 GET
2018-01-19 16:18:16.411 0.036713 0.000073 0 12383 data.dat 200 GET
2018-01-19 16:18:16.418 0.032616 0.000085 0 12496 data.dat 200 GET
2018-01-19 16:18:16.428 0.023071 0.000071 0 12511 data.dat 200 GET
2018-01-19 16:18:16.432 0.019435 0.000058 0 13087 data.dat 200 GET
2018-01-19 16:18:16.453 0.001083 0.000093 0 13130 data.dat 200 GET
2018-01-19 16:18:16.457 0.001646 0.001454 0 131446 data.dat 200 GET
2018-01-19 16:18:16.483 0.003085 0.000091 0 13231 data.dat 200 GET
2018-01-19 16:18:16.487 0.001109 0.000079 0 13301 data.dat 200 GET
2018-01-19 16:18:16.540 0.001541 0.001067 0 137687 data.dat 200 GET
2018-01-19 16:18:16.561 0.012095 0.000999 0 13849 data.dat 200 GET
2018-01-19 16:18:16.565 0.009763 0.000087 0 13897 data.dat 200 GET
2018-01-19 16:18:16.575 0.005385 0.000079 0 14127 data.dat 200 GET
2018-01-19 16:18:16.585 0.007998 0.000098 0 14274 data.dat 200 GET
2018-01-19 16:18:16.585 0.008360 0.000067 0 14229 data.dat 200 GET
2018-01-19 16:18:16.585 0.008569 0.000078 0 14688 data.dat 200 GET
2018-01-19 16:18:16.651 0.001031 0.000061 0 14836 data.dat 200 GET
2018-01-19 16:18:16.651 0.008647 0.000059 0 14851 data.dat 200 GET
2018-01-19 16:18:16.666 0.003308 0.000070 0 14957 data.dat 200 GET
2018-01-19 16:18:16.731 0.002179 0.024247 0 1528059 data.dat 200 GET
2018-01-19 16:18:16.741 0.015884 0.000201 0 15335 data.dat 200 GET
2018-01-19 16:18:16.755 0.002942 0.000034 0 15532 data.dat 200 GET
2018-01-19 16:18:16.770 0.011654 0.000462 0 15605 data.dat 200 GET
2018-01-19 16:18:16.813 0.000949 0.000079 0 15677 data.dat 200 GET
2018-01-19 16:18:16.825 0.000847 0.000107 0 17449 data.dat 200 GET
2018-01-19 16:18:16.849 0.000979 0.000083 0 19283 data.dat 200 GET
2018-01-19 16:18:16.852 0.000844 0.000069 0 19466 data.dat 200 GET
2018-01-19 16:18:16.864 0.001852 0.001483 0 196568 data.dat 200 GET
2018-01-19 16:18:16.903 0.001151 0.000113 0 20002 data.dat 200 GET
2018-01-19 16:18:16.913 0.000970 0.000265 0 20096 data.dat 200 GET
2018-01-19 16:18:16.919 0.002725 0.000517 0 20367 data.dat 200 GET
2018-01-19 16:18:16.916 0.005991 0.001698 0 203035 data.dat 200 GET
2018-01-19 16:18:16.936 0.001306 0.000178 0 22065 data.dat 200 GET
2018-01-19 16:18:16.941 0.000983 0.000060 0 22378 data.dat 200 GET
2018-01-19 16:18:16.954 0.001905 0.001869 0 227914 data.dat 200 GET
2018-01-19 16:18:16.987 0.002218 0.001504 0 229971 data.dat 200 GET
2018-01-19 16:18:16.991 0.009664 0.000060 0 2337 data.dat 200 GET
2018-01-19 16:18:17.016 0.002048 0.001890 0 238506 data.dat 200 GET
2018-01-19 16:18:17.033 0.001230 0.000124 0 24354 data.dat 200 GET
2018-01-19 16:18:17.054 0.015308 0.001978 0 244656 data.dat 200 GET
2018-01-19 16:18:17.090 0.001018 0.000250 0 24535 data.dat 200 GET
2018-01-19 16:18:17.127 0.002097 0.001939 0 249315 data.dat 200 GET
2018-01-19 16:18:17.135 0.002093 0.002540 0 259192 data.dat 200 GET
2018-01-19 16:18:17.136 0.002266 0.001142 0 26631 data.dat 200 GET
2018-01-19 16:18:17.141 0.000869 0.000028 0 2666 data.dat 200 GET
2018-01-19 16:18:17.171 0.005850 0.002424 0 280284 data.dat 200 GET
2018-01-19 16:18:17.171 0.009048 0.002423 0 290687 data.dat 200 GET
2018-01-19 16:18:17.195 0.000909 0.000155 0 33573 data.dat 200 GET
2018-01-19 16:18:17.237 0.001003 0.000372 0 34048 data.dat 200 GET
2018-01-19 16:18:17.241 0.002170 0.002477 0 353129 data.dat 200 GET
2018-01-19 16:18:17.245 0.010609 0.000039 0 3546 data.dat 200 GET
2018-01-19 16:18:17.255 0.002234 0.003078 0 361384 data.dat 200 GET
2018-01-19 16:18:17.268 0.001048 0.000062 0 3870 data.dat 200 GET
2018-01-19 16:18:17.268 0.002315 0.003190 0 423104 data.dat 200 GET
2018-01-19 16:18:17.319 0.002410 0.003361 0 423617 data.dat 200 GET
2018-01-19 16:18:17.322 0.001687 0.001107 0 43712 data.dat 200 GET
2018-01-19 16:18:17.329 0.001170 0.000089 0 4372 data.dat 200 GET
2018-01-19 16:18:17.350 0.001116 0.000382 0 45860 data.dat 200 GET
2018-01-19 16:18:17.375 0.007862 0.000434 0 46275 data.dat 200 GET
2018-01-19 16:18:17.385 0.014501 0.003852 0 479369 data.dat 200 GET
2018-01-19 16:18:17.411 0.001030 0.000044 0 4998 data.dat 200 GET
2018-01-19 16:18:17.411 0.001481 0.000422 0 50152 data.dat 200 GET
2018-01-19 16:18:17.418 0.001935 0.004218 0 508856 data.dat 200 GET
2018-01-19 16:18:17.428 0.000987 0.000330 0 51151 data.dat 200 GET
2018-01-19 16:18:17.432 0.001220 0.000385 0 53180 data.dat 200 GET
2018-01-19 16:18:17.454 0.001529 0.000551 0 53878 data.dat 200 GET
2018-01-19 16:18:17.457 0.003774 0.000064 0 5399 data.dat 200 GET
2018-01-19 16:18:17.483 0.001401 0.000250 0 54131 data.dat 200 GET
2018-01-19 16:18:17.488 0.001129 0.000065 0 5501 data.dat 200 GET
2018-01-19 16:18:17.540 0.001178 0.000229 0 55178 data.dat 200 GET
2018-01-19 16:18:17.561 0.001305 0.000208 0 55385 data.dat 200 GET
2018-01-19 16:18:17.565 0.000891 0.000039 0 5566 data.dat 200 GET
2018-01-19 16:18:17.575 0.001270 0.000413 0 55730 data.dat 200 GET
2018-01-19 16:18:17.585 0.001181 0.001191 0 57199 data.dat 200 GET
2018-01-19 16:18:17.585 0.002125 0.000259 0 5739 data.dat 200 GET
2018-01-19 16:18:17.585 0.002240 0.000512 0 5633 data.dat 200 GET
2018-01-19 16:18:17.651 0.001133 0.000089 0 5777 data.dat 200 GET
2018-01-19 16:18:17.651 0.005729 0.000812 0 58536 data.dat 200 GET
2018-01-19 16:18:17.666 0.001114 0.000540 0 59121 data.dat 200 GET
2018-01-19 16:18:17.731 0.002178 0.007338 0 603291 data.dat 200 GET
2018-01-19 16:18:17.742 0.000902 0.000032 0 6070 data.dat 200 GET
2018-01-19 16:18:17.755 0.001224 0.000399 0 60922 data.dat 200 GET
2018-01-19 16:18:17.770 0.001011 0.000048 0 6238 data.dat 200 GET
2018-01-19 16:18:17.813 0.001031 0.000081 0 6296 data.dat 200 GET
2018-01-19 16:18:17.825 0.011736 0.000342 0 63806 data.dat 200 GET
2018-01-19 16:18:17.849 0.000780 0.000078 0 6626 data.dat 200 GET
2018-01-19 16:18:17.852 0.000626 0.000032 0 6677 data.dat 200 GET
2018-01-19 16:18:17.864 0.001224 0.000986 0 67239 data.dat 200 GET
2018-01-19 16:18:17.903 0.001092 0.000275 0 67948 data.dat 200 GET
2018-01-19 16:18:17.913 0.000992 0.000067 0 6986 data.dat 200 GET
2018-01-19 16:18:17.916 0.001042 0.000060 0 7095 data.dat 200 GET
2018-01-19 16:18:17.920 0.001256 0.000576 0 71484 data.dat 200 GET
2018-01-19 16:18:17.936 0.000805 0.000111 0 7296 data.dat 200 GET
2018-01-19 16:18:17.941 0.000759 0.000041 0 7299 data.dat 200 GET
2018-01-19 16:18:17.954 0.000788 0.000478 0 73040 data.dat 200 GET
2018-01-19 16:18:17.987 0.001167 0.000071 0 7392 data.dat 200 GET
2018-01-19 16:18:17.991 0.000989 0.000058 0 7442 data.dat 200 GET
2018-01-19 16:18:18.016 0.000923 0.000035 0 7588 data.dat 200 GET
2018-01-19 16:18:18.033 0.001064 0.000069 0 7672 data.dat 200 GET
2018-01-19 16:18:18.054 0.002229 0.006533 0 774479 data.dat 200 GET
2018-01-19 16:18:18.091 0.001651 0.000439 0 78167 data.dat 200 GET
2018-01-19 16:18:18.128 0.014101 0.000696 0 79228 data.dat 200 GET
2018-01-19 16:18:18.135 0.007971 0.000731 0 80007 data.dat 200 GET
2018-01-19 16:18:18.136 0.007517 0.000708 0 80646 data.dat 200 GET
2018-01-19 16:18:18.141 0.003912 0.001259 0 82780 data.dat 200 GET
2018-01-19 16:18:18.171 0.002893 0.000691 0 82822 data.dat 200 GET
2018-01-19 16:18:18.171 0.002104 0.012123 0 828136 data.dat 200 GET
2018-01-19 16:18:18.195 0.000961 0.000054 0 8436 data.dat 200 GET
2018-01-19 16:18:18.237 0.001139 0.000164 0 8620 data.dat 200 GET
2018-01-19 16:18:18.241 0.001254 0.000716 0 87701 data.dat 200 GET
2018-01-19 16:18:18.245 0.000674 0.000038 0 8786 data.dat 200 GET
2018-01-19 16:18:18.255 0.000886 0.000067 0 8884 data.dat 200 GET
2018-01-19 16:18:18.269 0.000867 0.000063 0 8977 data.dat 200 GET
2018-01-19 16:18:18.269 0.001497 0.000838 0 90636 data.dat 200 GET
2018-01-19 16:18:18.320 0.001185 0.000081 0 9085 data.dat 200 GET
2018-01-19 16:18:18.323 0.000991 0.000067 0 9130 data.dat 200 GET
2018-01-19 16:18:18.330 0.001489 0.001140 0 92792 data.dat 200 GET
2018-01-19 16:18:18.350 0.000779 0.000065 0 9542 data.dat 200 GET
2018-01-19 16:18:18.375 0.001190 0.000079 0 9595 data.dat 200 GET
2018-01-19 16:18:18.385 0.001427 0.000607 0 96232 data.dat 200 GET
2018-01-19 16:18:18.412 0.000977 0.000094 0 9666 data.dat 200 GET
2018-01-19 16:18:18.412 0.001702 0.000991 0 96343 data.dat 200 GET
2018-01-19 16:18:18.418 0.004498 0.000501 0 98513 data.dat 200 GET
2018-01-19 16:18:18.428 0.000553 0.000845 0 98513 data.dat 200 GET
2018-01-19 16:18:18.432 0.001608 0.000621 0 98640 data.dat 200 GET
2018-01-19 16:18:18.454 0.000803 0.000094 0 178 data.dat 200 GET
2018-01-19 16:18:18.457 0.000574 0.000074 0 178 data.dat 200 GET
2018-01-19 16:18:18.484 0.000637 0.000086 0 178 data.dat 200 GET
2018-01-19 16:18:18.488 0.000534 0.000085 0 178 data.dat 200 GET
2018-01-19 16:18:18.540 0.000586 0.000086 0 178 data.dat 200 GET
2018-01-19 16:18:18.562 0.000660 0.000094 0 178 data.dat 200 GET
2018-01-19 16:18:18.565 0.000529 0.000066 0 178 data.dat 200 GET
2018-01-19 16:18:18.575 0.000604 0.000081 0 178 data.dat 200 GET
2018-01-19 16:18:18.585 0.000714 0.000136 0 178 data.dat 200 GET
2018-01-19 16:18:18.585 0.000674 0.000115 0 178 data.dat 200 GET
2018-01-19 16:18:18.585 0.000853 0.000093 0 178 data.dat 200 GET
2018-01-19 16:18:18.651 0.000619 0.000099 0 178 data.dat 200 GET
2018-01-19 16:18:18.651 0.000818 0.000070 0 178 data.dat 200 GET
2018-01-19 16:18:18.666 0.000624 0.000086 0 178 data.dat 200 GET
2018-01-19 16:18:18.731 0.000737 0.000109 0 178 data.dat 200 GET
2018-01-19 16:18:18.742 0.000911 0.000085 0 178 data.dat 200 GET
2018-01-19 16:18:18.826 0.000824 0.000204 0 10086 data.dat 200 GET
2018-01-19 16:18:18.849 0.001998 0.013997 0 1018984 data.dat 200 GET
2018-01-19 16:18:18.853 0.011667 0.000072 0 10691 data.dat 200 GET
2018-01-19 16:18:18.864 0.001030 0.000169 0 10936 data.dat 200 GET
2018-01-19 16:18:18.903 0.000934 0.000402 0 11339 data.dat 200 GET
2018-01-19 16:18:18.913 0.001217 0.000274 0 11509 data.dat 200 GET
2018-01-19 16:18:18.916 0.000847 0.000254 0 11559 data.dat 200 GET
2018-01-19 16:18:18.920 0.000844 0.000121 0 11600 data.dat 200 GET
2018-01-19 16:18:18.954 0.004506 0.000446 0 11779 data.dat 200 GET
2018-01-19 16:18:18.941 0.017858 0.000124 0 11733 data.dat 200 GET
2018-01-19 16:18:18.936 0.001977 0.021458 0 1166064 data.dat 200 GET
2018-01-19 16:18:18.987 0.001054 0.000131 0 11852 data.dat 200 GET
2018-01-19 16:18:18.992 0.001499 0.000665 0 118536 data.dat 200 GET
2018-01-19 16:18:19.016 0.001202 0.000088 0 11888 data.dat 200 GET
2018-01-19 16:18:19.033 0.001068 0.000109 0 11913 data.dat 200 GET
2018-01-19 16:18:19.054 0.001132 0.000147 0 12096 data.dat 200 GET
2018-01-19 16:18:19.091 0.005423 0.000763 0 123647 data.dat 200 GET
2018-01-19 16:18:19.128 0.001159 0.000113 0 12366 data.dat 200 GET
2018-01-19 16:18:19.135 0.001698 0.000848 0 126125 data.dat 200 GET
2018-01-19 16:18:19.137 0.008195 0.000058 0 12868 data.dat 200 GET
2018-01-19 16:18:19.141 0.003769 0.000049 0 12881 data.dat 200 GET
2018-01-19 16:18:19.171 0.000895 0.000065 0 13001 data.dat 200 GET
2018-01-19 16:18:19.172 0.001046 0.000060 0 13169 data.dat 200 GET
2018-01-19 16:18:19.195 0.005799 0.000041 0 13193 data.dat 200 GET
2018-01-19 16:18:19.237 0.000971 0.000464 0 13270 data.dat 200 GET
2018-01-19 16:18:19.241 0.001296 0.001250 0 132740 data.dat 200 GET
2018-01-19 16:18:19.245 0.000966 0.000045 0 13301 data.dat 200 GET
2018-01-19 16:18:19.255 0.001600 0.001619 0 138412 data.dat 200 GET
2018-01-19 16:18:19.269 0.000944 0.000044 0 13922 data.dat 200 GET
2018-01-19 16:18:19.269 0.001210 0.000061 0 13935 data.dat 200 GET
2018-01-19 16:18:19.320 0.001190 0.000102 0 14373 data.dat 200 GET
2018-01-19 16:18:19.323 0.001107 0.000084 0 14411 data.dat 200 GET
2018-01-19 16:18:19.330 0.002125 0.026693 0 1445563 data.dat 200 GET
2018-01-19 16:18:19.350 0.008626 0.000101 0 15315 data.dat 200 GET
2018-01-19 16:18:19.375 0.001004 0.000062 0 15372 data.dat 200 GET
2018-01-19 16:18:19.385 0.001618 0.001223 0 159304 data.dat 200 GET
2018-01-19 16:18:19.412 0.001093 0.000101 0 17436 data.dat 200 GET
2018-01-19 16:18:19.412 0.001877 0.000089 0 16210 data.dat 200 GET
2018-01-19 16:18:19.428 0.005674 0.000120 0 22189 data.dat 200 GET
2018-01-19 16:18:19.418 0.014389 0.001478 0 210738 data.dat 200 GET
2018-01-19 16:18:19.433 0.010461 0.000118 0 22277 data.dat 200 GET
2018-01-19 16:18:19.454 0.001142 0.000079 0 22985 data.dat 200 GET
2018-01-19 16:18:19.457 0.001000 0.000070 0 23392 data.dat 200 GET
2018-01-19 16:18:19.484 0.008274 0.000047 0 2358 data.dat 200 GET
2018-01-19 16:18:19.488 0.004333 0.000119 0 23737 data.dat 200 GET
2018-01-19 16:18:19.540 0.002105 0.002697 0 238671 data.dat 200 GET
2018-01-19 16:18:19.562 0.001026 0.000322 0 23957 data.dat 200 GET
2018-01-19 16:18:19.566 0.015164 0.001845 0 243279 data.dat 200 GET
2018-01-19 16:18:19.576 0.006099 0.000861 0 25930 data.dat 200 GET
2018-01-19 16:18:19.585 0.003130 0.000354 0 27009 data.dat 200 GET
2018-01-19 16:18:19.585 0.004085 0.000419 0 27330 data.dat 200 GET
2018-01-19 16:18:19.585 0.002526 0.002600 0 264691 data.dat 200 GET
2018-01-19 16:18:19.651 0.009559 0.000178 0 28351 data.dat 200 GET
2018-01-19 16:18:19.652 0.010958 0.002950 0 273534 data.dat 200 GET
2018-01-19 16:18:19.667 0.002204 0.002256 0 287228 data.dat 200 GET
2018-01-19 16:18:19.732 0.002227 0.002266 0 289382 data.dat 200 GET
2018-01-19 16:18:19.742 0.001036 0.000398 0 29042 data.dat 200 GET
2018-01-19 16:18:19.755 0.001090 0.000262 0 29257 data.dat 200 GET
2018-01-19 16:18:19.770 0.001042 0.000335 0 34518 data.dat 200 GET
2018-01-19 16:18:19.814 0.001030 0.000566 0 35540 data.dat 200 GET
2018-01-19 16:18:19.826 0.000838 0.000351 0 36382 data.dat 200 GET
2018-01-19 16:18:19.849 0.003477 0.000367 0 36740 data.dat 200 GET
2018-01-19 16:18:19.854 0.002758 0.002844 0 367907 data.dat 200 GET
2018-01-19 16:18:19.864 0.002400 0.002780 0 369014 data.dat 200 GET
2018-01-19 16:18:19.903 0.005785 0.000052 0 3820 data.dat 200 GET
2018-01-19 16:18:19.914 0.000972 0.000379 0 38394 data.dat 200 GET
2018-01-19 16:18:19.916 0.000979 0.000051 0 3935 data.dat 200 GET
2018-01-19 16:18:19.920 0.001817 0.003293 0 397501 data.dat 200 GET
2018-01-19 16:18:19.936 0.000944 0.000038 0 4102 data.dat 200 GET
2018-01-19 16:18:19.941 0.000652 0.000031 0 4227 data.dat 200 GET
2018-01-19 16:18:19.954 0.000909 0.000060 0 4264 data.dat 200 GET
2018-01-19 16:18:19.988 0.000990 0.000054 0 4350 data.dat 200 GET
2018-01-19 16:18:19.992 0.001090 0.000335 0 45367 data.dat 200 GET
2018-01-19 16:18:20.017 0.001270 0.000094 0 4613 data.dat 200 GET
2018-01-19 16:18:20.033 0.000913 0.000084 0 4923 data.dat 200 GET
2018-01-19 16:18:20.055 0.000889 0.000103 0 4943 data.dat 200 GET
2018-01-19 16:18:20.091 0.001181 0.000348 0 50854 data.dat 200 GET
2018-01-19 16:18:20.128 0.011773 0.005122 0 512205 data.dat 200 GET
2018-01-19 16:18:20.137 0.008184 0.000047 0 5189 data.dat 200 GET
2018-01-19 16:18:20.135 0.009570 0.000440 0 51234 data.dat 200 GET
2018-01-19 16:18:20.142 0.006494 0.006328 0 525955 data.dat 200 GET
2018-01-19 16:18:20.171 0.001004 0.000387 0 54485 data.dat 200 GET
2018-01-19 16:18:20.172 0.001256 0.000030 0 5463 data.dat 200 GET
2018-01-19 16:18:20.195 0.000691 0.000044 0 5466 data.dat 200 GET
2018-01-19 16:18:20.238 0.000935 0.001453 0 55329 data.dat 200 GET
2018-01-19 16:18:20.242 0.000670 0.000037 0 5539 data.dat 200 GET
2018-01-19 16:18:20.246 0.000638 0.000041 0 5555 data.dat 200 GET
2018-01-19 16:18:20.255 0.000740 0.000056 0 5652 data.dat 200 GET
2018-01-19 16:18:20.269 0.000819 0.000044 0 5766 data.dat 200 GET
2018-01-19 16:18:20.269 0.000990 0.000068 0 5699 data.dat 200 GET
2018-01-19 16:18:20.320 0.000676 0.000071 0 5784 data.dat 200 GET
2018-01-19 16:18:20.323 0.000610 0.000017 0 5883 data.dat 200 GET
2018-01-19 16:18:20.330 0.001058 0.000524 0 58894 data.dat 200 GET
2018-01-19 16:18:20.350 0.000754 0.000024 0 5928 data.dat 200 GET
2018-01-19 16:18:20.375 0.000971 0.000590 0 59558 data.dat 200 GET
2018-01-19 16:18:20.386 0.000537 0.000579 0 60708 data.dat 200 GET
2018-01-19 16:18:20.412 0.001124 0.000487 0 60784 data.dat 200 GET
2018-01-19 16:18:20.412 0.001595 0.000443 0 6079 data.dat 200 GET
2018-01-19 16:18:20.418 0.000860 0.000033 0 6085 data.dat 200 GET
2018-01-19 16:18:20.428 0.010154 0.000037 0 6123 data.dat 200 GET
2018-01-19 16:18:20.433 0.006021 0.000042 0 6193 data.dat 200 GET
2018-01-19 16:18:20.454 0.000910 0.000034 0 6237 data.dat 200 GET
2018-01-19 16:18:20.457 0.000846 0.000042 0 6291 data.dat 200 GET
2018-01-19 16:18:20.484 0.001922 0.014772 0 629318 data.dat 200 GET
2018-01-19 16:18:20.488 0.012562 0.000234 0 6315 data.dat 200 GET
2018-01-19 16:18:20.540 0.000939 0.000637 0 63665 data.dat 200 GET
2018-01-19 16:18:20.566 0.001520 0.000830 0 66088 data.dat 200 GET
2018-01-19 16:18:20.562 0.001930 0.005940 0 651602 data.dat 200 GET
2018-01-19 16:18:20.576 0.001081 0.000042 0 6657 data.dat 200 GET
2018-01-19 16:18:20.585 0.001653 0.000041 0 6684 data.dat 200 GET
2018-01-19 16:18:20.585 0.001628 0.000034 0 6737 data.dat 200 GET
2018-01-19 16:18:20.586 0.001590 0.000014 0 6950 data.dat 200 GET
2018-01-19 16:18:20.652 0.000899 0.000268 0 6960 data.dat 200 GET
2018-01-19 16:18:20.652 0.003802 0.000558 0 70665 data.dat 200 GET
2018-01-19 16:18:20.667 0.001222 0.000472 0 71649 data.dat 200 GET
2018-01-19 16:18:20.732 0.000949 0.000049 0 7164 data.dat 200 GET
2018-01-19 16:18:20.742 0.001285 0.001347 0 72350 data.dat 200 GET
2018-01-19 16:18:20.755 0.001241 0.000437 0 72554 data.dat 200 GET
2018-01-19 16:18:20.771 0.000983 0.000048 0 7274 data.dat 200 GET
2018-01-19 16:18:20.814 0.000993 0.000062 0 7308 data.dat 200 GET
2018-01-19 16:18:20.826 0.000941 0.000042 0 7320 data.dat 200 GET
2018-01-19 16:18:20.849 0.000904 0.000034 0 7367 data.dat 200 GET
2018-01-19 16:18:20.854 0.001971 0.013809 0 748445 data.dat 200 GET
2018-01-19 16:18:20.864 0.005412 0.001027 0 75969 data.dat 200 GET
2018-01-19 16:18:20.903 0.001264 0.000810 0 75999 data.dat 200 GET
2018-01-19 16:18:20.914 0.001285 0.000520 0 77954 data.dat 200 GET
2018-01-19 16:18:20.916 0.000928 0.000056 0 7948 data.dat 200 GET
2018-01-19 16:18:20.920 0.001081 0.000076 0 8004 data.dat 200 GET
2018-01-19 16:18:20.936 0.001515 0.000435 0 80147 data.dat 200 GET
2018-01-19 16:18:20.942 0.001031 0.000069 0 8509 data.dat 200 GET
2018-01-19 16:18:20.955 0.002226 0.017745 0 871037 data.dat 200 GET
2018-01-19 16:18:20.988 0.001387 0.000616 0 90063 data.dat 200 GET
2018-01-19 16:18:20.992 0.001261 0.000851 0 93220 data.dat 200 GET
2018-01-19 16:18:21.017 0.001087 0.000126 0 9842 data.dat 200 GET
2018-01-19 16:18:21.033 0.000504 0.000051 0 178 data.dat 200 GET
2018-01-19 16:18:21.055 0.000735 0.000143 0 178 data.dat 200 GET
2018-01-19 16:18:21.092 0.000768 0.000105 0 178 data.dat 200 GET
2018-01-19 16:18:21.128 0.000786 0.000135 0 178 data.dat 200 GET
2018-01-19 16:18:21.136 0.000759 0.000138 0 178 data.dat 200 GET
2018-01-19 16:18:21.137 0.000666 0.000102 0 178 data.dat 200 GET
2018-01-19 16:18:21.142 0.000500 0.000050 0 178 data.dat 200 GET
2018-01-19 16:18:21.172 0.000669 0.000095 0 178 data.dat 200 GET
2018-01-19 16:18:21.172 0.000668 0.000093 0 178 data.dat 200 GET
2018-01-19 16:18:21.196 0.000737 0.000159 0 178 data.dat 200 GET
2018-01-19 16:18:21.238 0.000852 0.000109 0 178 data.dat 200 GET
2018-01-19 16:18:21.269 0.000883 0.000255 0 10241 data.dat 200 GET
2018-01-19 16:18:21.269 0.001130 0.000054 0 10115 data.dat 200 GET
2018-01-19 16:18:21.320 0.001826 0.014518 0 1042510 data.dat 200 GET
2018-01-19 16:18:21.323 0.013377 0.000041 0 10474 data.dat 200 GET
2018-01-19 16:18:21.330 0.011534 0.012913 0 1048220 data.dat 200 GET
2018-01-19 16:18:21.350 0.003835 0.000298 0 10496 data.dat 200 GET
