#date time latency xfertime sleeptime bytes transactions
#TPS=100  0 0 0 0 0
2018-01-17 10:46:05 25.960693 0.104139 0.000000 187566 324
2018-01-17 10:46:06 84.872516 0.216786 0.000000 162563 203
2018-01-17 10:46:07 59.631869 0.161577 0.000000 127785 262
2018-01-17 10:46:08 72.473971 0.039641 0.000000 53166 320
2018-01-17 10:46:09 93.750048 0.067024 0.000000 134522 279
2018-01-17 10:46:10 71.870957 0.092243 0.000000 147245 328
2018-01-17 10:46:11 52.654997 0.263576 0.000000 127240 327
2018-01-17 10:46:12 33.763860 0.725076 0.000000 208451 328
2018-01-17 10:46:13 33.678577 0.326333 0.000000 119157 328
2018-01-17 10:46:14 35.129829 0.471407 0.000000 137159 330
2018-01-17 10:46:15 52.039465 0.289297 0.000000 81726 246
2018-01-17 10:46:16 78.770205 0.117050 0.000000 33970 238
2018-01-17 10:46:17 51.385860 0.388683 0.000000 100239 269
2018-01-17 10:46:18 41.937131 0.394711 0.000000 81785 334
2018-01-17 10:46:19 112.708088 0.001067 0.000000 6288 248
2018-01-17 10:46:20 51.605828 0.110834 0.000000 93066 339
2018-01-17 10:46:21 62.774903 0.125627 0.000000 100818 236
2018-01-17 10:46:22 62.854938 0.359271 0.000000 169781 225
2018-01-17 10:46:23 56.734656 0.298879 0.000000 115378 284
2018-01-17 10:46:24 64.607248 0.076622 0.000000 59460 241
2018-01-17 10:46:25 46.297096 0.476713 0.000000 91182 292
2018-01-17 10:46:26 51.066297 0.833568 0.000000 108564 273
2018-01-17 10:46:27 50.904683 1.188164 0.000000 182687 338
2018-01-17 10:46:28 58.447930 0.618307 0.000000 128564 308
2018-01-17 10:46:29 43.948246 0.958451 0.000000 106720 285
2018-01-17 10:46:30 6.889034 0.061550 0.000000 15392 199
2018-01-17 10:46:31 2.580091 0.000000 0.000000 173 163
2018-01-17 10:46:32 5.674046 0.056731 0.000000 17388 342
2018-01-17 10:46:33 7.071210 0.000004 0.000000 722 8
2018-01-17 10:46:34 6.716238 0.050443 0.000000 4613 226
2018-01-17 10:46:35 6.854419 0.106612 0.000000 26436 106
2018-01-17 10:46:36 10.137557 0.233457 0.000000 38054 101
2018-01-17 10:46:37 12.466796 0.000036 0.000000 24704 8
2018-01-17 10:46:38 7.416676 0.071327 0.000000 18727 326
2018-01-17 10:46:39 7.492690 0.000388 0.000000 3477 87
2018-01-17 10:46:40 8.429165 0.014861 0.000000 8620 262
2018-01-17 10:46:41 8.783147 0.005244 0.000000 5928 134
2018-01-17 10:46:42 6.911240 0.000065 0.000000 2569 114
2018-01-17 10:46:43 2.630277 0.000003 0.000000 1352 304
2018-01-17 10:46:44 3.461581 0.000004 0.000000 167 228
2018-01-17 10:46:45 4.944384 0.000000 0.000000 87 170
2018-01-17 10:46:46 5.619557 0.022495 0.000000 5217 150
2018-01-17 10:46:47 3.128798 0.000000 0.000000 0 81
2018-01-17 10:46:48 5.256375 0.264866 0.000000 12907 189
2018-01-17 10:46:49 5.360970 0.018456 0.000000 7579 382
2018-01-17 10:46:50 2.193438 0.000000 0.000000 0 3
2018-01-17 10:46:51 15.236876 0.539858 0.000000 56980 191
2018-01-17 10:46:52 13.460982 0.399267 0.000000 53661 152
2018-01-17 10:46:53 11.600877 0.156245 0.000000 14516 272
2018-01-17 10:46:54 21.515323 0.775892 0.000000 87953 212
2018-01-17 10:46:56 1.934272 0.000001 0.000000 234 76
2018-01-17 10:46:57 1.718052 0.000001 0.000000 452 252
2018-01-17 10:46:58 4.119276 0.787120 0.000000 125903 265
2018-01-17 10:46:59 3.722102 0.608629 0.000000 77761 182
2018-01-17 10:47:00 1.522923 0.000001 0.000000 963 301
2018-01-17 10:47:01 1.355958 0.000000 0.000000 0 98
2018-01-17 10:47:02 5.126029 0.976434 0.000000 91294 315
2018-01-17 10:47:03 1.979343 0.566097 0.000000 117918 86
2018-01-17 10:47:04 2.718640 1.204741 0.000000 102711 233
2018-01-17 10:47:05 2.382727 3.349904 0.000000 186993 178
2018-01-17 10:47:06 1.313158 0.053480 0.000000 20781 83
2018-01-17 10:47:07 2.308901 2.222324 0.000000 302682 299
2018-01-17 10:47:08 4.988665 1.355419 0.000000 158205 304
2018-01-17 10:47:09 1.772018 0.131978 0.000000 20557 360
2018-01-17 10:47:10 3.261148 1.123875 0.000000 97235 261
