#date time latency xfertime sleeptime bytes transactions
#TPS=100,200  0 0 0 0 0
2018-01-19 16:27:41 13.723146 4.003334 0.000000 7237 288
2018-01-19 16:27:42 33.737313 5.082006 0.000000 2359 5706
2018-01-19 16:27:44 47.742979 7.026830 0.000000 280 155
2018-01-19 16:27:45 62.688824 10.406074 0.000000 3191 356
2018-01-19 16:28:01 38.546318 2.381259 0.000000 1452 926
2018-01-19 16:28:02 63.292854 0.508374 0.000000 2940 2597
2018-01-19 16:28:05 53.047327 2.137642 0.000000 2961 2101
2018-01-19 16:28:17 103.945742 0.573772 0.000000 172 71
2018-01-19 16:28:27 62.139542 1.776562 0.000000 4659 563
2018-01-19 16:28:39 60.112604 1.887553 0.000000 3574 1973
2018-01-19 16:28:42 53.573962 2.030152 0.000000 2721 2878
2018-01-19 16:28:45 87.880037 1.034299 0.000000 3044 2445
2018-01-19 16:28:51 86.343879 1.018740 0.000000 3524 880
2018-01-19 16:28:52 76.388679 1.240108 0.000000 401 183
2018-01-19 16:28:54 84.401677 1.041110 0.000000 2944 3669
2018-01-19 16:28:55 83.910447 0.977979 0.000000 1577 3934
2018-01-19 16:29:10 89.162791 1.261417 0.000000 6605 797
2018-01-19 16:29:11 73.289470 1.216334 0.000000 3376 1525
2018-01-19 16:29:12 82.424226 1.973162 0.000000 2302 1548
2018-01-19 16:29:20 67.191467 1.048000 0.000000 2586 2567
2018-01-19 16:29:21 77.594236 1.220037 0.000000 4052 2060
2018-01-19 16:29:50 59.760195 1.531238 0.000000 3428 2206
2018-01-19 16:29:52 69.297615 1.330111 0.000000 711 560
2018-01-19 16:29:53 49.836932 1.013103 0.000000 934 851
2018-01-19 16:29:55 66.531643 1.447400 0.000000 950 97
2018-01-19 16:30:10 44.841827 1.491891 0.000000 1531 519
2018-01-19 16:30:11 36.382089 1.628074 0.000000 178 81
2018-01-19 16:30:14 43.763500 2.085050 0.000000 935 206
2018-01-19 16:30:17 42.871785 3.030796 0.000000 178 80
2018-01-19 16:30:18 55.345198 0.635242 0.000000 178 18
2018-01-19 16:30:25 50.644952 1.392226 0.000000 3270 54
2018-01-19 16:30:26 54.201255 9.605850 0.000000 178 10
2018-01-19 16:30:32 47.091121 2.845958 0.000000 178 32
2018-01-19 16:30:33 81.158933 0.000114 0.000000 178 1
2018-01-19 16:30:40 21.363750 2.808074 0.000000 178 17
2018-01-19 16:30:46 47.180733 0.817507 0.000000 178 6
2018-01-19 16:30:58 56.343724 0.000082 0.000000 178 2
2018-01-19 16:31:05 0 0 0 0 0
